cve_id,cwe_id
CVE-2020-26867,CWE-502
CVE-2020-26824,CWE-306
CVE-2020-26868,CWE-767
CVE-2020-26823,CWE-306
CVE-2020-26891,CWE-79
CVE-2020-26885,CWE-79
CVE-2020-26800,CWE-787
CVE-2020-26829,CWE-306
CVE-2020-26807,CWE-276
CVE-2020-26811,CWE-918
CVE-2020-26809,CWE-276
CVE-2020-26892,CWE-798
CVE-2020-26815,CWE-918
CVE-2020-26832,CWE-862
CVE-2020-26820,CWE-434
CVE-2020-26830,CWE-862
CVE-2020-26804,CWE-434
CVE-2020-26802,CWE-352
CVE-2020-26870,CWE-79
CVE-2020-26895,CWE-354
CVE-2020-26816,CWE-312
CVE-2020-26818,CWE-862
CVE-2020-26883,CWE-674
CVE-2020-26837,CWE-22
CVE-2020-26828,CWE-434
CVE-2020-26836,CWE-601
CVE-2020-26896,CWE-354
CVE-2020-26822,CWE-306
CVE-2020-12624,CWE-459
CVE-2020-12666,CWE-601
CVE-2020-12653,CWE-787
CVE-2020-12648,CWE-79
CVE-2020-12638,CWE-319
CVE-2020-12695,CWE-276
CVE-2020-12604,CWE-401
CVE-2020-12626,CWE-352
CVE-2020-12658,CWE-667
CVE-2020-12692,CWE-294
CVE-2020-12644,CWE-918
CVE-2020-12649,CWE-22
CVE-2020-12643,CWE-639
CVE-2020-12673,CWE-125
CVE-2020-12684,CWE-611
CVE-2020-12676,CWE-347
CVE-2020-12620,CWE-78
CVE-2020-12685,CWE-79
CVE-2020-12641,CWE-78
CVE-2020-12679,CWE-79
CVE-2020-12691,CWE-863
CVE-2020-12663,CWE-835
CVE-2020-12659,CWE-787
CVE-2020-12683,CWE-79
CVE-2020-12677,CWE-79
CVE-2020-12642,CWE-611
CVE-2020-12606,CWE-89
CVE-2020-12639,CWE-79
CVE-2020-12670,CWE-79
CVE-2020-12629,CWE-79
CVE-2020-12645,CWE-307
CVE-2020-12699,CWE-601
CVE-2020-12675,CWE-434
CVE-2020-12605,CWE-770
CVE-2020-12690,CWE-613
CVE-2020-12627,CWE-798
CVE-2020-12635,CWE-79
CVE-2020-12621,CWE-306
CVE-2020-12646,CWE-79
CVE-2020-12640,CWE-22
CVE-2020-12697,CWE-770
CVE-2020-12608,CWE-276
CVE-2020-12698,CWE-862
CVE-2020-12672,CWE-787
CVE-2020-12637,CWE-295
CVE-2020-12674,CWE-125
CVE-2020-12696,CWE-79
CVE-2020-12668,CWE-863
CVE-2020-12625,CWE-79
CVE-2020-12607,CWE-347
CVE-2020-5961,CWE-459
CVE-2020-5987,CWE-459
CVE-2020-5971,CWE-125
CVE-2020-5922,CWE-352
CVE-2020-5924,CWE-401
CVE-2020-5915,CWE-79
CVE-2020-5903,CWE-79
CVE-2020-5920,CWE-89
CVE-2020-5983,CWE-787
CVE-2020-5917,CWE-326
CVE-2020-5981,CWE-787
CVE-2020-5938,CWE-326
CVE-2020-5909,CWE-295
CVE-2020-5972,CWE-763
CVE-2020-5900,CWE-352
CVE-2020-5932,CWE-79
CVE-2020-5943,CWE-327
CVE-2020-5926,CWE-404
CVE-2020-5974,CWE-276
CVE-2020-5901,CWE-79
CVE-2020-5977,CWE-426
CVE-2020-5948,CWE-79
CVE-2020-5906,CWE-276
CVE-2020-5982,CWE-770
CVE-2020-5988,CWE-415
CVE-2020-5913,CWE-295
CVE-2020-5927,CWE-79
CVE-2020-5960,CWE-476
CVE-2020-5969,CWE-362
CVE-2020-5910,CWE-306
CVE-2020-5905,CWE-79
CVE-2020-5928,CWE-352
CVE-2020-5989,CWE-476
CVE-2020-5950,CWE-79
CVE-2020-5945,CWE-79
CVE-2020-5940,CWE-79
CVE-2020-5929,CWE-203
CVE-2020-5966,CWE-476
CVE-2020-5959,CWE-129
CVE-2020-5984,CWE-416
CVE-2020-5902,CWE-22
CVE-2020-5925,CWE-754
CVE-2020-5904,CWE-352
CVE-2020-5908,CWE-532
CVE-2020-14107,CWE-787
CVE-2020-14174,CWE-639
CVE-2020-14169,CWE-79
CVE-2020-14171,CWE-319
CVE-2020-14118,CWE-601
CVE-2020-14156,CWE-276
CVE-2020-14161,CWE-79
CVE-2020-14163,CWE-125
CVE-2020-14153,CWE-125
CVE-2020-14121,CWE-863
CVE-2020-14148,CWE-125
CVE-2020-14196,CWE-863
CVE-2020-14146,CWE-79
CVE-2020-14155,CWE-190
CVE-2020-14145,CWE-203
CVE-2020-14162,CWE-78
CVE-2020-14166,CWE-79
CVE-2020-14173,CWE-79
CVE-2020-14170,CWE-918
CVE-2020-14195,CWE-502
CVE-2020-14185,CWE-862
CVE-2020-14164,CWE-79
CVE-2020-14159,CWE-89
CVE-2020-14149,CWE-476
CVE-2020-14147,CWE-190
CVE-2020-14184,CWE-79
CVE-2020-14172,CWE-502
CVE-2020-14160,CWE-918
CVE-2020-14144,CWE-78
CVE-2020-14175,CWE-79
CVE-2020-10813,CWE-120
CVE-2020-10808,CWE-78
CVE-2020-10821,CWE-79
CVE-2020-10818,CWE-78
CVE-2020-10804,CWE-89
CVE-2020-10814,CWE-120
CVE-2020-10858,CWE-862
CVE-2020-10817,CWE-89
CVE-2020-10809,CWE-787
CVE-2020-10810,CWE-476
CVE-2020-10820,CWE-79
CVE-2020-10806,CWE-434
CVE-2020-10859,CWE-22
CVE-2020-10878,CWE-190
CVE-2020-10812,CWE-476
CVE-2020-10803,CWE-79
CVE-2020-10807,CWE-290
CVE-2020-10819,CWE-79
CVE-2020-10811,CWE-125
CVE-2020-10879,CWE-78
CVE-2020-10802,CWE-89
CVE-2020-1899,CWE-822
CVE-2020-1862,CWE-415
CVE-2020-1885,CWE-59
CVE-2020-1893,CWE-125
CVE-2020-1896,CWE-787
CVE-2020-1894,CWE-787
CVE-2020-1853,CWE-22
CVE-2020-1895,CWE-190
CVE-2020-1888,CWE-125
CVE-2020-1887,CWE-295
CVE-2020-1892,CWE-125
CVE-2020-1897,CWE-416
CVE-2020-1891,CWE-787
CVE-2020-1811,CWE-77
CVE-2020-1898,CWE-674
CVE-2020-1886,CWE-120
CVE-2020-24241,CWE-416
CVE-2020-24213,CWE-190
CVE-2020-24240,CWE-416
CVE-2020-24293,CWE-120
CVE-2020-24223,CWE-79
CVE-2020-24202,CWE-434
CVE-2020-24263,CWE-732
CVE-2020-24221,CWE-835
CVE-2020-24292,CWE-120
CVE-2020-24220,CWE-78
CVE-2020-24208,CWE-89
CVE-2020-24294,CWE-120
CVE-2020-24266,CWE-787
CVE-2020-24264,CWE-863
CVE-2020-24227,CWE-522
CVE-2020-24203,CWE-425
CVE-2020-24271,CWE-352
CVE-2020-24295,CWE-120
CVE-2020-24265,CWE-787
CVE-2020-24222,CWE-120
CVE-2020-22481,CWE-79
CVE-2020-22425,CWE-89
CVE-2020-22421,CWE-79
CVE-2020-22475,CWE-276
CVE-2020-22402,CWE-79
CVE-2020-22453,CWE-79
CVE-2020-22452,CWE-89
CVE-2020-22428,CWE-79
CVE-2020-22474,CWE-829
CVE-2020-22403,CWE-352
CVE-2020-5837,CWE-59
CVE-2020-5867,CWE-319
CVE-2020-5803,CWE-22
CVE-2020-5827,CWE-125
CVE-2020-5842,CWE-79
CVE-2020-5804,CWE-22
CVE-2020-5879,CWE-319
CVE-2020-5865,CWE-319
CVE-2020-5876,CWE-319
CVE-2020-5889,CWE-79
CVE-2020-5834,CWE-22
CVE-2020-5893,CWE-319
CVE-2020-5846,CWE-434
CVE-2020-5844,CWE-434
CVE-2020-5840,CWE-22
CVE-2020-5870,CWE-306
CVE-2020-5868,CWE-78
CVE-2020-5828,CWE-125
CVE-2020-5800,CWE-669
CVE-2020-5860,CWE-319
CVE-2020-5896,CWE-276
CVE-2020-5897,CWE-416
CVE-2020-5806,CWE-770
CVE-2020-5830,CWE-125
CVE-2020-5802,CWE-770
CVE-2020-5811,CWE-22
CVE-2020-5829,CWE-125
CVE-2020-5885,CWE-319
CVE-2020-5835,CWE-362
CVE-2020-5880,CWE-434
CVE-2020-5821,CWE-427
CVE-2020-5894,CWE-384
CVE-2020-5853,CWE-79
CVE-2020-5883,CWE-401
CVE-2020-5838,CWE-79
CVE-2020-5826,CWE-125
CVE-2020-5843,CWE-79
CVE-2020-5805,CWE-312
CVE-2020-5833,CWE-125
CVE-2020-5809,CWE-79
CVE-2020-5899,CWE-312
CVE-2020-5886,CWE-319
CVE-2020-5841,CWE-89
CVE-2020-5869,CWE-924
CVE-2020-5810,CWE-79
CVE-2020-5831,CWE-125
CVE-2020-5895,CWE-732
CVE-2020-5864,CWE-295
CVE-2020-15259,CWE-352
CVE-2020-15228,CWE-77
CVE-2020-15209,CWE-476
CVE-2020-15231,CWE-79
CVE-2020-15216,CWE-347
CVE-2020-15214,CWE-787
CVE-2020-15270,CWE-672
CVE-2020-15241,CWE-79
CVE-2020-15219,CWE-209
CVE-2020-15265,CWE-125
CVE-2020-15233,CWE-601
CVE-2020-15236,CWE-22
CVE-2020-15245,CWE-862
CVE-2020-15242,CWE-601
CVE-2020-15200,CWE-787
CVE-2020-15238,CWE-88
CVE-2020-15264,CWE-73
CVE-2020-15246,CWE-22
CVE-2020-15234,CWE-178
CVE-2020-15203,CWE-134
CVE-2020-15299,CWE-79
CVE-2020-15297,CWE-918
CVE-2020-15248,CWE-863
CVE-2020-15221,CWE-79
CVE-2020-15250,CWE-732
CVE-2020-15223,CWE-754
CVE-2020-15263,CWE-79
CVE-2020-15225,CWE-681
CVE-2020-15249,CWE-79
CVE-2020-15269,CWE-613
CVE-2020-15232,CWE-611
CVE-2020-15208,CWE-125
CVE-2020-15273,CWE-79
CVE-2020-15239,CWE-22
CVE-2020-15243,CWE-306
CVE-2020-15255,CWE-1236
CVE-2020-15271,CWE-78
CVE-2020-15205,CWE-787
CVE-2020-15251,CWE-862
CVE-2020-15252,CWE-94
CVE-2020-15277,CWE-434
CVE-2020-15275,CWE-79
CVE-2020-15240,CWE-347
CVE-2020-15218,CWE-613
CVE-2020-15217,CWE-79
CVE-2020-15201,CWE-787
CVE-2020-15276,CWE-79
CVE-2020-15210,CWE-787
CVE-2020-15227,CWE-94
CVE-2020-15207,CWE-787
CVE-2020-15204,CWE-476
CVE-2020-15260,CWE-295
CVE-2020-15230,CWE-22
CVE-2020-15278,CWE-863
CVE-2020-15212,CWE-787
CVE-2020-15220,CWE-613
CVE-2020-15244,CWE-502
CVE-2020-15237,CWE-203
CVE-2020-15253,CWE-79
CVE-2020-15211,CWE-125
CVE-2020-15226,CWE-89
CVE-2020-15254,CWE-401
CVE-2020-15229,CWE-22
CVE-2020-15213,CWE-770
CVE-2020-15257,CWE-669
CVE-2020-15274,CWE-79
CVE-2020-15272,CWE-78
CVE-2017-16910,CWE-125
CVE-2017-16922,CWE-22
CVE-2017-16900,CWE-307
CVE-2017-1002152,CWE-79
CVE-2017-1002101,CWE-59
CVE-2017-1002157,CWE-242
CVE-2017-12626,CWE-835
CVE-2017-12619,CWE-384
CVE-2017-12614,CWE-79
CVE-2017-12627,CWE-476
CVE-2017-7464,CWE-611
CVE-2017-7419,CWE-79
CVE-2017-7438,CWE-79
CVE-2017-7434,CWE-532
CVE-2017-7471,CWE-732
CVE-2017-7468,CWE-295
CVE-2017-7467,CWE-787
CVE-2017-7470,CWE-863
CVE-2017-7427,CWE-79
CVE-2017-7465,CWE-611
CVE-2017-7426,CWE-611
CVE-2017-7429,CWE-295
CVE-2017-7463,CWE-79
CVE-2017-7437,CWE-79
CVE-2017-7774,CWE-125
CVE-2017-7784,CWE-416
CVE-2017-7776,CWE-125
CVE-2017-7798,CWE-94
CVE-2017-7751,CWE-416
CVE-2017-7758,CWE-125
CVE-2017-7756,CWE-416
CVE-2017-7754,CWE-125
CVE-2017-7752,CWE-416
CVE-2017-7799,CWE-79
CVE-2017-7750,CWE-416
CVE-2017-7753,CWE-125
CVE-2017-7757,CWE-416
CVE-2017-7793,CWE-416
CVE-2017-7778,CWE-125
CVE-2017-7797,CWE-346
CVE-2017-7771,CWE-125
CVE-2017-7749,CWE-416
CVE-2017-1114,CWE-79
CVE-2017-1198,CWE-532
CVE-2017-17108,CWE-22
CVE-2017-13073,CWE-79
CVE-2017-6049,CWE-256
CVE-2017-6015,CWE-428
CVE-2017-6020,CWE-22
CVE-2017-9513,CWE-862
CVE-2017-16192,CWE-22
CVE-2017-16157,CWE-22
CVE-2017-16145,CWE-22
CVE-2017-16154,CWE-22
CVE-2017-16107,CWE-22
CVE-2017-16178,CWE-22
CVE-2017-16171,CWE-22
CVE-2017-16179,CWE-22
CVE-2017-16182,CWE-22
CVE-2017-16170,CWE-22
CVE-2017-16105,CWE-22
CVE-2017-16151,CWE-94
CVE-2017-16152,CWE-22
CVE-2017-16120,CWE-22
CVE-2017-16161,CWE-22
CVE-2017-16139,CWE-22
CVE-2017-16187,CWE-22
CVE-2017-16148,CWE-22
CVE-2017-16121,CWE-22
CVE-2017-16128,CWE-276
CVE-2017-16129,CWE-409
CVE-2017-16181,CWE-22
CVE-2017-16143,CWE-22
CVE-2017-16162,CWE-22
CVE-2017-16132,CWE-22
CVE-2017-16124,CWE-22
CVE-2017-16125,CWE-22
CVE-2017-16180,CWE-22
CVE-2017-16167,CWE-22
CVE-2017-16127,CWE-276
CVE-2017-16109,CWE-22
CVE-2017-16184,CWE-22
CVE-2017-16146,CWE-22
CVE-2017-16193,CWE-22
CVE-2017-16158,CWE-22
CVE-2017-16134,CWE-22
CVE-2017-16164,CWE-22
CVE-2017-16123,CWE-22
CVE-2017-16183,CWE-22
CVE-2017-16100,CWE-77
CVE-2017-16147,CWE-22
CVE-2017-16160,CWE-22
CVE-2017-16172,CWE-22
CVE-2017-16122,CWE-22
CVE-2017-16131,CWE-22
CVE-2017-16159,CWE-22
CVE-2017-16185,CWE-22
CVE-2017-16135,CWE-22
CVE-2017-16197,CWE-22
CVE-2017-16177,CWE-22
CVE-2017-16165,CWE-22
CVE-2017-16196,CWE-22
CVE-2017-16144,CWE-22
CVE-2017-16191,CWE-22
CVE-2017-16190,CWE-22
CVE-2017-16133,CWE-22
CVE-2017-16188,CWE-22
CVE-2017-16173,CWE-22
CVE-2017-16195,CWE-22
CVE-2017-16174,CWE-22
CVE-2017-16106,CWE-22
CVE-2017-16166,CWE-22
CVE-2017-16194,CWE-22
CVE-2017-16176,CWE-22
CVE-2017-16186,CWE-22
CVE-2017-16168,CWE-22
CVE-2017-16142,CWE-22
CVE-2017-16156,CWE-22
CVE-2017-16110,CWE-22
CVE-2017-16153,CWE-22
CVE-2017-16104,CWE-22
CVE-2017-16102,CWE-22
CVE-2017-16130,CWE-22
CVE-2017-16103,CWE-22
CVE-2017-16141,CWE-22
CVE-2017-16189,CWE-22
CVE-2017-16101,CWE-22
CVE-2017-16163,CWE-22
CVE-2017-16199,CWE-22
CVE-2017-16175,CWE-22
CVE-2017-16140,CWE-22
CVE-2017-16149,CWE-22
CVE-2017-16108,CWE-22
CVE-2017-16155,CWE-22
CVE-2017-16169,CWE-22
CVE-2017-16198,CWE-22
CVE-2017-16150,CWE-22
CVE-2017-17098,CWE-94
CVE-2017-17097,CWE-640
CVE-2017-17062,CWE-79
CVE-2017-17061,CWE-79
CVE-2017-0922,CWE-863
CVE-2017-0918,CWE-22
CVE-2017-0913,CWE-732
CVE-2017-0915,CWE-77
CVE-2017-0930,CWE-22
CVE-2017-0920,CWE-863
CVE-2017-0927,CWE-863
CVE-2017-0925,CWE-319
CVE-2017-0924,CWE-79
CVE-2017-0929,CWE-918
CVE-2017-0923,CWE-79
CVE-2017-0931,CWE-79
CVE-2017-0911,CWE-360
CVE-2017-0921,CWE-640
CVE-2017-0917,CWE-79
CVE-2017-0919,CWE-306
CVE-2017-0926,CWE-863
CVE-2017-0936,CWE-639
CVE-2017-0928,CWE-642
CVE-2017-0912,CWE-79
CVE-2017-0916,CWE-77
CVE-2017-0914,CWE-89
CVE-2017-5188,CWE-59
CVE-2017-5124,CWE-79
CVE-2017-5170,CWE-427
CVE-2017-5133,CWE-787
CVE-2017-5127,CWE-416
CVE-2017-5129,CWE-416
CVE-2017-5189,CWE-522
CVE-2017-5131,CWE-190
CVE-2017-5175,CWE-427
CVE-2017-5130,CWE-787
CVE-2017-5126,CWE-416
CVE-2017-7998,CWE-79
CVE-2017-7997,CWE-89
CVE-2017-7908,CWE-122
CVE-2017-9965,CWE-22
CVE-2017-9963,CWE-352
CVE-2017-9968,CWE-295
CVE-2017-9964,CWE-22
CVE-2017-9969,CWE-522
CVE-2017-9970,CWE-434
CVE-2017-18260,CWE-89
CVE-2017-18247,CWE-476
CVE-2017-18259,CWE-79
CVE-2017-18286,CWE-79
CVE-2017-18207,CWE-369
CVE-2017-18268,CWE-203
CVE-2017-18253,CWE-476
CVE-2017-18271,CWE-835
CVE-2017-18219,CWE-770
CVE-2017-18230,CWE-476
CVE-2017-18238,CWE-835
CVE-2017-18272,CWE-416
CVE-2017-18250,CWE-476
CVE-2017-18233,CWE-190
CVE-2017-18287,CWE-89
CVE-2017-18212,CWE-125
CVE-2017-18217,CWE-79
CVE-2017-18234,CWE-416
CVE-2017-18210,CWE-476
CVE-2017-18209,CWE-476
CVE-2017-18258,CWE-770
CVE-2017-18245,CWE-125
CVE-2017-18244,CWE-125
CVE-2017-18205,CWE-476
CVE-2017-18267,CWE-835
CVE-2017-18231,CWE-476
CVE-2017-18220,CWE-416
CVE-2017-18290,CWE-89
CVE-2017-18251,CWE-772
CVE-2017-18288,CWE-89
CVE-2017-18215,CWE-787
CVE-2017-18242,CWE-125
CVE-2017-18252,CWE-617
CVE-2017-18237,CWE-476
CVE-2017-18273,CWE-835
CVE-2017-18228,CWE-79
CVE-2017-18254,CWE-772
CVE-2017-18211,CWE-476
CVE-2017-18262,CWE-601
CVE-2017-18246,CWE-125
CVE-2017-18227,CWE-295
CVE-2017-18229,CWE-770
CVE-2017-18201,CWE-415
CVE-2017-18236,CWE-835
CVE-2017-18289,CWE-89
CVE-2017-18291,CWE-89
CVE-2017-14740,CWE-79
CVE-2017-14798,CWE-362
CVE-2017-14728,CWE-798
CVE-2017-14709,CWE-295
CVE-2017-14710,CWE-295
CVE-2017-14799,CWE-79
CVE-2017-11672,CWE-428
CVE-2017-2902,CWE-190
CVE-2017-2907,CWE-190
CVE-2017-2901,CWE-190
CVE-2017-2904,CWE-190
CVE-2017-2923,CWE-787
CVE-2017-2900,CWE-190
CVE-2017-2910,CWE-787
CVE-2017-2908,CWE-190
CVE-2017-2903,CWE-190
CVE-2017-2924,CWE-787
CVE-2017-2906,CWE-190
CVE-2017-2918,CWE-190
CVE-2017-2905,CWE-190
CVE-2017-17485,CWE-502
CVE-2017-17478,CWE-79
CVE-2017-17412,CWE-89
CVE-2017-17418,CWE-89
CVE-2017-17416,CWE-89
CVE-2017-17414,CWE-89
CVE-2017-17417,CWE-89
CVE-2017-17425,CWE-89
CVE-2017-17424,CWE-89
CVE-2017-17415,CWE-89
CVE-2017-17423,CWE-89
CVE-2017-17420,CWE-89
CVE-2017-17428,CWE-327
CVE-2017-17419,CWE-89
CVE-2017-17442,CWE-79
CVE-2017-17455,CWE-295
CVE-2017-17413,CWE-89
CVE-2017-17407,CWE-134
CVE-2017-17421,CWE-89
CVE-2017-17454,CWE-79
CVE-2017-17422,CWE-89
CVE-2017-17477,CWE-79
CVE-2017-17406,CWE-502
CVE-2017-5460,CWE-416
CVE-2017-5416,CWE-476
CVE-2017-5427,CWE-362
CVE-2017-5435,CWE-416
CVE-2017-5433,CWE-416
CVE-2017-5456,CWE-732
CVE-2017-5466,CWE-79
CVE-2017-5418,CWE-125
CVE-2017-5443,CWE-787
CVE-2017-5442,CWE-416
CVE-2017-5472,CWE-416
CVE-2017-5439,CWE-416
CVE-2017-5434,CWE-416
CVE-2017-5448,CWE-787
CVE-2017-5445,CWE-129
CVE-2017-5403,CWE-416
CVE-2017-5458,CWE-79
CVE-2017-5447,CWE-416
CVE-2017-5432,CWE-416
CVE-2017-5438,CWE-416
CVE-2017-5446,CWE-125
CVE-2017-5428,CWE-190
CVE-2017-5441,CWE-416
CVE-2017-5440,CWE-416
CVE-2017-5402,CWE-416
CVE-2017-5436,CWE-787
CVE-2017-5404,CWE-416
CVE-2017-5465,CWE-125
CVE-2017-15395,CWE-416
CVE-2017-15399,CWE-416
CVE-2017-15388,CWE-125
CVE-2017-15358,CWE-362
CVE-2017-15367,CWE-89
CVE-2017-4949,CWE-416
CVE-2017-4951,CWE-352
CVE-2017-4946,CWE-863
CVE-2017-4950,CWE-190
CVE-2017-4948,CWE-125
CVE-2017-4952,CWE-732
CVE-2017-4947,CWE-502
CVE-2017-8916,CWE-640
CVE-2017-8967,CWE-502
CVE-2017-8945,CWE-601
CVE-2017-8965,CWE-502
CVE-2017-8953,CWE-79
CVE-2017-8966,CWE-502
CVE-2017-8963,CWE-502
CVE-2017-8993,CWE-79
CVE-2017-8964,CWE-502
CVE-2017-8991,CWE-79
CVE-2017-8961,CWE-22
CVE-2017-8947,CWE-22
CVE-2017-8962,CWE-502
CVE-2017-5984,CWE-125
CVE-2017-5971,CWE-89
CVE-2017-5934,CWE-79
CVE-2017-9118,CWE-125
CVE-2017-9105,CWE-476
CVE-2017-9120,CWE-190
CVE-2017-7813,CWE-125
CVE-2017-7823,CWE-79
CVE-2017-7821,CWE-732
CVE-2017-7800,CWE-416
CVE-2017-7806,CWE-416
CVE-2017-7819,CWE-416
CVE-2017-7834,CWE-79
CVE-2017-7840,CWE-79
CVE-2017-7801,CWE-416
CVE-2017-7805,CWE-416
CVE-2017-7828,CWE-416
CVE-2017-7808,CWE-346
CVE-2017-7818,CWE-416
CVE-2017-7809,CWE-416
CVE-2017-7839,CWE-79
CVE-2017-7802,CWE-416
CVE-2017-1565,CWE-79
CVE-2017-1563,CWE-79
CVE-2017-1592,CWE-79
CVE-2017-1540,CWE-79
CVE-2017-1597,CWE-521
CVE-2017-1568,CWE-79
CVE-2017-1562,CWE-79
CVE-2017-1567,CWE-79
CVE-2017-1564,CWE-79
CVE-2017-1575,CWE-327
CVE-2017-1532,CWE-79
CVE-2017-1561,CWE-79
CVE-2017-1506,CWE-79
CVE-2017-3201,CWE-502
CVE-2017-3225,CWE-329
CVE-2017-3206,CWE-611
CVE-2017-3211,CWE-213
CVE-2017-3224,CWE-354
CVE-2017-3200,CWE-502
CVE-2017-3226,CWE-329
CVE-2017-3210,CWE-276
CVE-2017-3207,CWE-502
CVE-2017-3203,CWE-502
CVE-2017-3208,CWE-611
CVE-2017-3202,CWE-502
CVE-2017-20091,CWE-352
CVE-2017-20058,CWE-79
CVE-2017-20088,CWE-352
CVE-2017-20015,CWE-404
CVE-2017-20011,CWE-404
CVE-2017-20066,CWE-863
CVE-2017-20094,CWE-79
CVE-2017-20027,CWE-79
CVE-2017-20041,CWE-1021
CVE-2017-20008,CWE-79
CVE-2017-20005,CWE-190
CVE-2017-20085,CWE-79
CVE-2017-20053,CWE-352
CVE-2017-20055,CWE-79
CVE-2017-20063,CWE-434
CVE-2017-20033,CWE-79
CVE-2017-20098,CWE-79
CVE-2017-20089,CWE-79
CVE-2017-20044,CWE-79
CVE-2017-20061,CWE-79
CVE-2017-20001,CWE-326
CVE-2017-20012,CWE-404
CVE-2017-20016,CWE-770
CVE-2017-20060,CWE-79
CVE-2017-20004,CWE-362
CVE-2017-20096,CWE-79
CVE-2017-20052,CWE-427
CVE-2017-20039,CWE-798
CVE-2017-20034,CWE-79
CVE-2017-20018,CWE-427
CVE-2017-20057,CWE-79
CVE-2017-20040,CWE-312
CVE-2017-20013,CWE-404
CVE-2017-20097,CWE-79
CVE-2017-20064,CWE-94
CVE-2017-20045,CWE-352
CVE-2017-20026,CWE-79
CVE-2017-20051,CWE-427
CVE-2017-20092,CWE-79
CVE-2017-20067,CWE-89
CVE-2017-20036,CWE-79
CVE-2017-20095,CWE-94
CVE-2017-20099,CWE-94
CVE-2017-20093,CWE-352
CVE-2017-20065,CWE-352
CVE-2017-20059,CWE-79
CVE-2017-20062,CWE-352
CVE-2017-20029,CWE-89
CVE-2017-20035,CWE-79
CVE-2017-20042,CWE-89
CVE-2017-20032,CWE-89
CVE-2017-20087,CWE-79
CVE-2017-20017,CWE-89
CVE-2017-20043,CWE-79
CVE-2017-20030,CWE-89
CVE-2017-20014,CWE-404
CVE-2017-20054,CWE-79
CVE-2017-20056,CWE-79
CVE-2017-20090,CWE-352
CVE-2017-20086,CWE-94
CVE-2017-1368,CWE-384
CVE-2017-1306,CWE-79
CVE-2017-1329,CWE-94
CVE-2017-1316,CWE-79
CVE-2017-1314,CWE-79
CVE-2017-1366,CWE-326
CVE-2017-1312,CWE-79
CVE-2017-1315,CWE-79
CVE-2017-1313,CWE-79
CVE-2017-1317,CWE-79
CVE-2017-9002,CWE-79
CVE-2017-5381,CWE-22
CVE-2017-5387,CWE-538
CVE-2017-5376,CWE-416
CVE-2017-5333,CWE-190
CVE-2017-5389,CWE-601
CVE-2017-5380,CWE-416
CVE-2017-5396,CWE-416
CVE-2017-5388,CWE-770
CVE-2017-5379,CWE-416
CVE-2017-5397,CWE-829
CVE-2017-5331,CWE-190
CVE-2017-5393,CWE-79
CVE-2017-2746,CWE-79
CVE-2017-2745,CWE-79
CVE-2017-2777,CWE-190
CVE-2017-7252,CWE-319
CVE-2017-15091,CWE-358
CVE-2017-15090,CWE-347
CVE-2017-15029,CWE-918
CVE-2017-15030,CWE-79
CVE-2017-15094,CWE-772
CVE-2017-15089,CWE-502
CVE-2017-15092,CWE-79
CVE-2017-15095,CWE-502
CVE-2017-11175,CWE-79
CVE-2017-6142,CWE-295
CVE-2017-6143,CWE-295
CVE-2017-5727,CWE-476
CVE-2017-5753,CWE-203
CVE-2017-5781,CWE-352
CVE-2017-5792,CWE-502
CVE-2017-5715,CWE-203
CVE-2017-5798,CWE-79
CVE-2017-5790,CWE-502
CVE-2017-6323,CWE-611
CVE-2017-6363,CWE-125
CVE-2017-17539,CWE-798
CVE-2017-17540,CWE-798
CVE-2017-17552,CWE-352
CVE-2017-17543,CWE-326
CVE-2017-14521,CWE-434
CVE-2017-14535,CWE-78
CVE-2017-14594,CWE-79
CVE-2017-14522,CWE-79
CVE-2017-14592,CWE-77
CVE-2017-14537,CWE-22
CVE-2017-14593,CWE-77
CVE-2017-14536,CWE-79
CVE-2017-9786,CWE-79
CVE-2017-9783,CWE-79
CVE-2017-9626,CWE-732
CVE-2017-9656,CWE-798
CVE-2017-9641,CWE-352
CVE-2017-9638,CWE-121
CVE-2017-9654,CWE-522
CVE-2017-9634,CWE-787
CVE-2017-9635,CWE-326
CVE-2017-9663,CWE-312
CVE-2017-9636,CWE-122
CVE-2017-9637,CWE-522
CVE-2017-16349,CWE-611
CVE-2017-16356,CWE-79
CVE-2017-2492,CWE-79
CVE-2017-2488,CWE-327
CVE-2017-2662,CWE-862
CVE-2017-2612,CWE-732
CVE-2017-2668,CWE-476
CVE-2017-2619,CWE-59
CVE-2017-2604,CWE-358
CVE-2017-2649,CWE-295
CVE-2017-2670,CWE-835
CVE-2017-2661,CWE-79
CVE-2017-2622,CWE-552
CVE-2017-2633,CWE-125
CVE-2017-2614,CWE-640
CVE-2017-2635,CWE-476
CVE-2017-2608,CWE-502
CVE-2017-2623,CWE-295
CVE-2017-2611,CWE-863
CVE-2017-2629,CWE-295
CVE-2017-2617,CWE-434
CVE-2017-2637,CWE-306
CVE-2017-2601,CWE-79
CVE-2017-2621,CWE-552
CVE-2017-2666,CWE-444
CVE-2017-2627,CWE-22
CVE-2017-2674,CWE-79
CVE-2017-2620,CWE-125
CVE-2017-2640,CWE-787
CVE-2017-2615,CWE-787
CVE-2017-2632,CWE-863
CVE-2017-2625,CWE-331
CVE-2017-2616,CWE-362
CVE-2017-2648,CWE-295
CVE-2017-2613,CWE-770
CVE-2017-2652,CWE-862
CVE-2017-2607,CWE-79
