,cve_id,cwe_id,vendor,product,package_type,software_type,language
15269,CVE-2018-5741,CWE-863,isc,bind,github,server,C
15270,CVE-2018-5740,CWE-617,isc,bind,github,server,C
15271,CVE-2018-5761,CWE-295,rubrik,cdm,pypi,server,Python
15272,CVE-2018-5710,CWE-476,mit,kerberos,github,server,C
15273,CVE-2018-5705,CWE-79,reservo,image_hosting,github,web_app,HTML
15274,CVE-2018-5716,CWE-22,reprisesoftware,reprise_license_manager,github,server,Ruby
15275,CVE-2018-5734,CWE-617,isc,bind,github,server,C
15276,CVE-2018-5711,CWE-681,php,php,github,framework,C
15277,CVE-2018-5783,CWE-770,podofo_project,podofo,github,framework,C++
15278,CVE-2018-5733,CWE-190,isc,dhcp,github,server,C
15279,CVE-2018-5745,CWE-327,isc,bind,github,server,C
15280,CVE-2018-5743,CWE-770,isc,bind,github,server,C
15281,CVE-2018-5709,CWE-190,mit,kerberos,github,server,C
15282,CVE-2018-5712,CWE-79,php,php,github,framework,C
15283,CVE-2018-5776,CWE-79,wordpress,wordpress,github,web_app,PHP
15284,CVE-2018-5736,CWE-617,isc,bind,github,server,C
15285,CVE-2018-5737,CWE-617,isc,bind,github,server,C
15286,CVE-2018-17947,CWE-79,atmist,snazzy_maps,github,extension,PHP
15287,CVE-2018-17963,CWE-190,redhat,openstack,github,library,Python
15288,CVE-2018-17966,CWE-772,imagemagick,imagemagick,github,utility,C
15289,CVE-2018-17958,CWE-190,qemu,qemu,github,utility,C
15290,CVE-2018-17988,CWE-89,layerbb,layerbb,github,web_app,PHP
15291,CVE-2018-17997,CWE-79,layerbb,layerbb,github,web_app,PHP
15292,CVE-2018-17957,CWE-214,suse,repository_mirroring_tool,github,utility,Ruby
15293,CVE-2018-17962,CWE-190,qemu,qemu,github,utility,C
15294,CVE-2018-17965,CWE-772,imagemagick,imagemagick,github,utility,C
15295,CVE-2018-17967,CWE-772,imagemagick,imagemagick,github,utility,C
15296,CVE-2018-17996,CWE-352,layerbb,layerbb,github,web_app,PHP
15297,CVE-2018-17955,CWE-59,opensuse,yast2-multipath,github,utility,Ruby
15298,CVE-2018-17946,CWE-79,tribulant,slideshow_gallery,github,extension,PHP
15299,CVE-2018-19202,CWE-79,mybb,mybb,github,web_app,PHP
15300,CVE-2018-19280,CWE-79,centreon,centreon,github,server,PHP
15301,CVE-2018-19201,CWE-79,mybb,mybb,github,web_app,PHP
15302,CVE-2018-19291,CWE-352,dilicms,dilicms,github,web_app,PHP
15303,CVE-2018-19290,CWE-78,budabot,budabot,github,web_app,PHP
15304,CVE-2018-19271,CWE-89,centreon,centreon,github,server,PHP
15305,CVE-2018-19274,CWE-1321,phpbb,phpbb,github,web_app,PHP
15306,CVE-2018-19296,CWE-1321,wordpress,wordpress,github,web_app,PHP
15307,CVE-2018-19281,CWE-89,centreon,centreon,github,server,PHP
15308,CVE-2018-5543,CWE-522,f5,big-ip_controller,github,server,Go
15309,CVE-2018-13833,CWE-787,cmft_project,cmft,github,utility,C
15310,CVE-2018-13879,CWE-79,rocket.chat,rocket.chat,github,utility,TypeScript
15311,CVE-2018-13878,CWE-79,rocket.chat,rocket.chat,github,utility,TypeScript
15312,CVE-2018-13849,CWE-79,instagram-clone_project,instagram-clone,github,utility,PHP
15313,CVE-2018-13846,CWE-125,axiosys,bento4,github,framework,C++
15314,CVE-2018-4059,CWE-862,coturn_project,coturn,github,server,C
15315,CVE-2018-4056,CWE-89,coturn_project,coturn,github,server,C
15316,CVE-2018-4013,CWE-787,live555,live555_media_server,github,server,C++
15317,CVE-2018-0403,CWE-918,cisco,unified_contact_center_express,github,server,Java
15318,CVE-2018-0401,CWE-79,cisco,unified_contact_center_express,github,server,Java
15319,CVE-2018-0400,CWE-79,cisco,unified_contact_center_express,github,server,Java
15320,CVE-2018-0402,CWE-79,cisco,unified_contact_center_express,github,server,Java
15321,CVE-2018-19352,CWE-79,jupyter,notebook,github,web_app,Jupyter Notebook
15322,CVE-2018-19311,CWE-79,centreon,centreon,github,server,PHP
15323,CVE-2018-19355,CWE-434,prestashop,prestashop,composer,web_app,PHP
15324,CVE-2018-19376,CWE-352,greencms,greencms,github,web_app,PHP
15325,CVE-2018-19319,CWE-352,srcms_project,srcms,github,web_app,JavaScript
15326,CVE-2018-19360,CWE-502,redhat,openshift_container_platform,github,library,HCL
15327,CVE-2018-19364,CWE-416,qemu,qemu,github,utility,C
15328,CVE-2018-19370,CWE-362,yoast,yoast_seo,github,extension,PHP
15329,CVE-2018-19361,CWE-502,redhat,openshift_container_platform,github,library,HCL
15330,CVE-2018-19396,CWE-502,php,php,github,framework,C
15331,CVE-2018-19362,CWE-502,redhat,openshift_container_platform,github,library,HCL
15332,CVE-2018-19324,CWE-79,kimsq,rb,github,web_app,PHP
15333,CVE-2018-19329,CWE-22,greencms,greencms,github,web_app,PHP
15334,CVE-2018-19312,CWE-89,centreon,centreon,github,server,PHP
15335,CVE-2018-19395,CWE-476,php,php,github,framework,C
15336,CVE-2018-19351,CWE-79,jupyter,notebook,github,web_app,Jupyter Notebook
15337,CVE-2018-19318,CWE-352,srcms_project,srcms,github,web_app,JavaScript
15338,CVE-2018-5410,CWE-787,dokan_project,dokan,github,framework,C
15339,CVE-2018-5478,CWE-79,contao,contao,github,web_app,PHP
15340,CVE-2018-5407,CWE-203,oracle,vm_virtualbox,github,utility,C
15341,CVE-2018-11725,CWE-125,libmobi_project,libmobi,github,framework,C
15342,CVE-2018-11749,CWE-319,puppet,puppet_enterprise,github,utility,Ruby
15343,CVE-2018-11751,CWE-295,puppet,puppet_server,github,server,Clojure
15344,CVE-2018-11752,CWE-522,puppet,cisco_ios,github,utility,Ruby
15345,CVE-2018-11735,CWE-79,ximdex,ximdex,github,web_app,JavaScript
15346,CVE-2018-11724,CWE-125,libmobi_project,libmobi,github,framework,C
15347,CVE-2018-11722,CWE-89,wuzhicms,wuzhicms,github,web_app,JavaScript
15348,CVE-2018-11726,CWE-787,libmobi_project,libmobi,github,framework,C
15349,CVE-2018-11734,CWE-79,e107,e107,github,web_app,PHP
15350,CVE-2018-11736,CWE-434,pluck-cms,pluck,github,web_app,PHP
15351,CVE-2018-14884,CWE-476,php,php,github,framework,C
15352,CVE-2018-14851,CWE-125,php,php,github,framework,C
15353,CVE-2018-14873,CWE-79,rincewind_project,rincewind,github,framework,PHP
15354,CVE-2018-14883,CWE-125,php,php,github,framework,C
15355,CVE-2018-14837,CWE-79,wolfcms,wolf_cms,github,web_app,PHP
15356,CVE-2018-14877,CWE-79,weaselcms_project,weaselcms,github,web_app,PHP
15357,CVE-2018-12917,CWE-125,pbc_project,pbc,github,framework,C
15358,CVE-2018-12913,CWE-835,miniz_project,miniz,github,framework,C++
15359,CVE-2018-12915,CWE-125,pbc_project,pbc,github,framework,C
15360,CVE-2018-12912,CWE-89,hongcms_project,hongcms,github,web_app,PHP
15361,CVE-2018-12983,CWE-125,podofo_project,podofo,github,framework,C++
15362,CVE-2018-12939,CWE-22,seeddms,seeddms,github,web_app,PHP
15363,CVE-2018-12919,CWE-79,craftedweb_project,craftedweb,github,web_app,PHP
15364,CVE-2018-12994,CWE-94,onefilecms,onefilecms,github,web_app,PHP
15365,CVE-2018-12995,CWE-94,onefilecms,onefilecms,github,web_app,PHP
15366,CVE-2018-12902,CWE-79,easymagazine_project,easymagazine,github,web_app,PHP
15367,CVE-2018-12993,CWE-307,onefilecms,onefilecms,github,web_app,PHP
15368,CVE-2018-12910,CWE-125,redhat,openshift_container_platform,github,library,HCL
15369,CVE-2018-12971,CWE-352,easycms,easycms,github,web_app,PHP
15370,CVE-2018-12976,CWE-22,godoc,go_doc_dot_org,github,framework,Go
15371,CVE-2018-12940,CWE-434,seeddms,seeddms,github,web_app,PHP
15372,CVE-2018-12942,CWE-89,seeddms,seeddms,github,web_app,PHP
15373,CVE-2018-12943,CWE-79,seeddms,seeddms,github,web_app,PHP
15374,CVE-2018-12944,CWE-79,seeddms,seeddms,github,web_app,PHP
15375,CVE-2018-19638,CWE-59,opensuse,supportutils,github,utility,Shell
15376,CVE-2018-19601,CWE-918,rhymix,rhymix,github,web_app,PHP
15377,CVE-2018-19655,CWE-787,dcraw_project,dcraw,github,utility,C
15378,CVE-2018-19640,CWE-377,opensuse,supportutils,github,utility,Shell
15379,CVE-2018-19625,CWE-125,wireshark,wireshark,github,utility,C
15380,CVE-2018-19628,CWE-369,wireshark,wireshark,github,utility,C
15381,CVE-2018-19692,CWE-434,tp5cms_project,tp5cms,github,web_app,PHP
15382,CVE-2018-19693,CWE-79,tp5cms_project,tp5cms,github,web_app,PHP
15383,CVE-2018-19627,CWE-125,wireshark,wireshark,github,utility,C
15384,CVE-2018-19623,CWE-787,wireshark,wireshark,github,utility,C
15385,CVE-2018-19636,CWE-306,opensuse,supportutils,github,utility,Shell
15386,CVE-2018-19637,CWE-59,opensuse,supportutils,github,utility,Shell
15387,CVE-2018-19622,CWE-835,wireshark,wireshark,github,utility,C
15388,CVE-2018-19624,CWE-476,wireshark,wireshark,github,utility,C
15389,CVE-2018-19626,CWE-125,wireshark,wireshark,github,utility,C
15390,CVE-2018-19600,CWE-79,rhymix,rhymix,github,web_app,PHP
15391,CVE-2018-19665,CWE-190,qemu,qemu,github,utility,C
15392,CVE-2015-7851,CWE-22,ntp,ntp,github,utility,C
15393,CVE-2015-7848,CWE-190,ntp,ntp,github,utility,C
15394,CVE-2015-7340,CWE-89,gwesystems,jevents,github,extension,PHP
15395,CVE-2015-7338,CWE-89,acyba,acymailing,github,extension,PHP
15396,CVE-2015-10093,CWE-79,mark_user_as_spammer_project,mark_user_as_spammer,github,extension,PHP
15397,CVE-2015-10094,CWE-79,fastly,fastly,github,utility,PHP
15398,CVE-2015-10080,CWE-79,nrel,api_umbrella,github,library,Ruby
15399,CVE-2015-10095,CWE-79,woo-popup_project,woo-popup,github,extension,PHP
15400,CVE-2015-10058,CWE-79,mediawiki,wikisource_category_browser,github,utility,PHP
15401,CVE-2015-10099,CWE-89,codepeople,cp_appointment_calendar,github,extension,PHP
15402,CVE-2015-10078,CWE-79,resend_welcome_email_project,resend_welcome_email,github,extension,PHP
15403,CVE-2015-10084,CWE-89,irontec,klear-library,github,library,CSS
15404,CVE-2015-10050,CWE-89,mirna_database_by_php_mysql_project,mirna_database_by_php_mysql,github,server,CSS
15405,CVE-2015-10076,CWE-89,shaarlier_project,shaarlier,github,mobile_app,Java
15406,CVE-2015-10013,CWE-79,webdevstudios,taxonomy_switcher,github,extension,PHP
15407,CVE-2015-10075,CWE-79,custom-content-width_project,custom-content-width,github,extension,PHP
15408,CVE-2015-10001,CWE-352,wp-stats_project,wp-stats,github,extension,PHP
15409,CVE-2015-8313,CWE-203,gnu,gnutls,github,framework,C
15410,CVE-2015-3173,CWE-94,custom_content_type_manager_project,custom_content_type_manager,github,extension,PHP
15411,CVE-2015-4461,CWE-22,efrontlearning,efront,github,web_app,PHP
15412,CVE-2015-7559,CWE-306,redhat,jboss_fuse,github,library,Java
15413,CVE-2015-5741,CWE-444,golang,go,github,library,Go
15414,CVE-2015-5725,CWE-89,codeigniter,codeigniter,github,framework,PHP
15415,CVE-2015-5745,CWE-120,qemu,qemu,github,utility,C
15416,CVE-2015-3406,CWE-681,module-signature_project,module-signature,cpan,library,Perl
15417,CVE-2015-20019,CWE-79,content_text_slider_on_post_project,content_text_slider_on_post,github,extension,PHP
15418,CVE-2015-20067,CWE-862,wp_attachment_export_project,wp_attachment_export,github,extension,PHP
15419,CVE-2015-7609,CWE-79,synacor,zimbra_collaboration_suite,github,server,Perl
15420,CVE-2015-7610,CWE-352,synacor,zimbra_collaboration_suite,github,server,Perl
15421,CVE-2015-2326,CWE-125,php,php,github,framework,C
15422,CVE-2015-2318,CWE-295,mono-project,mono,github,framework,C#
15423,CVE-2015-2319,CWE-295,mono-project,mono,github,framework,C#
15424,CVE-2015-2320,CWE-295,mono-project,mono,github,framework,C#
15425,CVE-2015-2325,CWE-125,php,php,github,framework,C
15426,CVE-2015-2329,CWE-79,woocommerce,woocommerce,composer,framework,PHP
15427,CVE-2015-4553,CWE-434,dedecms,dedecms,github,web_app,PHP
15428,CVE-2015-4557,CWE-79,nextendweb,nextend_twitter_connect,github,extension,PHP
15429,CVE-2015-5484,CWE-79,plot,plotly,github,extension,PHP
15430,CVE-2015-5467,CWE-22,yiiframework,yii,github,utility,PHP
15431,CVE-2015-6000,CWE-434,vtiger,vtiger_crm,github,web_app,PHP
15432,CVE-2015-5334,CWE-787,openbsd,libressl,github,framework,C
15433,CVE-2015-5316,CWE-476,w1.fi,wpa_supplicant,github,framework,C
15434,CVE-2015-2796,CWE-79,projectpier,projectpier,github,web_app,PHP
15435,CVE-2015-4715,CWE-552,owncloud,owncloud_server,github,server,PHP
15436,CVE-2015-5239,CWE-835,qemu,qemu,github,utility,C
15437,CVE-2015-5278,CWE-835,qemu,qemu,github,utility,C
15438,CVE-2015-5297,CWE-190,pixman,pixman,github,framework,C
15439,CVE-2015-2249,CWE-79,synacor,zimbra_collaboration_server,github,server,Perl
15440,CVE-2015-2230,CWE-79,synacor,zimbra_collaboration_server,github,server,Perl
15441,CVE-2015-5079,CWE-22,blackcat-cms,blackcat_cms,github,web_app,PHP
15442,CVE-2015-1780,CWE-863,redhat,ovirt-engine,github,server,Java
15443,CVE-2015-9521,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15444,CVE-2015-9533,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15445,CVE-2015-9512,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15446,CVE-2015-9505,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15447,CVE-2015-9501,CWE-79,artificial_intelligence_project,artificial_intelligence,github,extension,SCSS
15448,CVE-2015-9528,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15449,CVE-2015-9518,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15450,CVE-2015-9529,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15451,CVE-2015-9515,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15452,CVE-2015-9526,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15453,CVE-2015-9510,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15454,CVE-2015-9509,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15455,CVE-2015-9531,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15456,CVE-2015-9519,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15457,CVE-2015-9527,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15458,CVE-2015-9540,CWE-601,chamilo,chamilo_lms,github,web_app,PHP
15459,CVE-2015-9517,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15460,CVE-2015-9532,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15461,CVE-2015-9503,CWE-79,webmandesign,modern_theme,github,extension,PHP
15462,CVE-2015-9520,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15463,CVE-2015-9549,CWE-79,ocportal,ocportal,github,web_app,PHP
15464,CVE-2015-9513,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15465,CVE-2015-9536,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15466,CVE-2015-9516,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15467,CVE-2015-9506,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15468,CVE-2015-9534,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15469,CVE-2015-9508,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15470,CVE-2015-9530,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15471,CVE-2015-9535,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15472,CVE-2015-9524,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15473,CVE-2015-9507,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15474,CVE-2015-9525,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15475,CVE-2015-9514,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15476,CVE-2015-9511,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15477,CVE-2015-9523,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15478,CVE-2015-9502,CWE-79,webmandesign,auberge_theme,github,extension,PHP
15479,CVE-2015-9522,CWE-79,awesomemotive,easy_digital_downloads,github,extension,PHP
15480,CVE-2015-9290,CWE-125,freetype,freetype,github,framework,C
15481,CVE-2015-9296,CWE-79,never5,download_monitor,github,extension,PHP
15482,CVE-2015-9287,CWE-22,cam,the_university_of_cambridge_web_authentication_system_apache_authentication_agent,github,server,C
15483,CVE-2015-9271,CWE-434,videowhisper,video_conference,github,extension,PHP
15484,CVE-2015-9273,CWE-79,wp-slimstat,slimstat_analytics,github,extension,PHP
15485,CVE-2015-9272,CWE-94,videowhisper,video_presentation,github,extension,PHP
15486,CVE-2015-9286,CWE-79,nodebb,nodebb,github,web_app,JavaScript
15487,CVE-2015-9295,CWE-79,bestwebsoft,contact_form,github,extension,PHP
15488,CVE-2015-9251,CWE-79,jquery,jquery,cpan,library,Perl
15489,CVE-2015-9238,CWE-134,secure-compare_project,secure-compare,github,library,JavaScript
15490,CVE-2015-9235,CWE-327,auth0,jsonwebtoken,github,library,JavaScript
15491,CVE-2015-9282,CWE-79,grafana,piechart-panel,github,framework,JavaScript
15492,CVE-2015-4039,CWE-79,e-plugins,wp_membership,github,extension,PHP
15493,CVE-2015-9456,CWE-732,orbisius,child_theme_creator,github,extension,PHP
15494,CVE-2015-9458,CWE-89,seo_searchterms_tagging_2_project,seo_searchterms_tagging_2,github,extension,PHP
15495,CVE-2015-9426,CWE-79,manual_image_crop_project,manual_image_crop,github,extension,PHP
15496,CVE-2015-9425,CWE-352,byonepress,social_locker,github,extension,PHP
15497,CVE-2015-9422,CWE-352,simplysymphony,plugnedit,github,extension,HTML
15498,CVE-2015-9465,CWE-89,yet_another_stars_rating_project,yet_another_stars_rating,github,extension,PHP
15499,CVE-2015-9455,CWE-352,incsub,buddypress-activity-plus,github,extension,PHP
15500,CVE-2015-9450,CWE-89,sizmic,plugmatter_optin_feature_box,github,extension,JavaScript
15501,CVE-2015-9448,CWE-89,pressified,sendpress,github,extension,PHP
15502,CVE-2015-9431,CWE-352,qtranslate_x_project,qtranslate_x,github,extension,PHP
15503,CVE-2015-9493,CWE-79,nlb-creationst,my_wish_list,github,extension,PHP
15504,CVE-2015-9478,CWE-79,no-margin-for-error,prettyphoto,github,extension,JavaScript
15505,CVE-2015-9419,CWE-79,captain-slider_project,captain-slider,github,extension,PHP
15506,CVE-2015-9432,CWE-352,thealpinepress,alpine-photo-tile-for-instagram,github,extension,PHP
15507,CVE-2015-9407,CWE-79,cyberseo,xpinner_lite,github,extension,PHP
15508,CVE-2015-9466,CWE-89,webtechideas,wti_like_post,github,extension,PHP
15509,CVE-2015-9446,CWE-89,unitegallery,unite_gallery_lite,github,extension,JavaScript
15510,CVE-2015-9459,CWE-79,seo_searchterms_tagging_2_project,seo_searchterms_tagging_2,github,extension,PHP
15511,CVE-2015-9472,CWE-79,monitorbacklinks,incoming_links,github,extension,PHP
15512,CVE-2015-9401,CWE-79,websimon-tables_project,websimon-tables,github,extension,PHP
15513,CVE-2015-9409,CWE-352,alo-easymail_project,alo-easymail,github,extension,PHP
15514,CVE-2015-9411,CWE-79,gopostmatic,replyable,github,extension,PHP
15515,CVE-2015-9479,CWE-434,advancedcustomfields,acf_fronted_display,github,extension,JavaScript
15516,CVE-2015-9417,CWE-352,slidervilla,testimonial_slider,github,extension,PHP
15517,CVE-2015-9460,CWE-89,pinpoint,pinpoint_booking_system,github,extension,TypeScript
15518,CVE-2015-9468,CWE-79,k-78,broken_link_manager,github,extension,JavaScript
15519,CVE-2015-9464,CWE-22,s3bubble,s3bubble-amazon-s3-html-5-video-with-adverts,github,extension,JavaScript
15520,CVE-2015-9427,CWE-352,googmonify_project,googmonify,github,extension,PHP
15521,CVE-2015-9467,CWE-89,k-78,broken_link_manager,github,extension,JavaScript
15522,CVE-2015-9416,CWE-79,onthegosystems,sitepress-multilingual-cms,github,extension,PHP
15523,CVE-2015-9400,CWE-89,typomedia,wordpress_meta_robots,github,extension,PHP
15524,CVE-2015-9498,CWE-352,wpserveur,wps_hide_login,github,extension,PHP
15525,CVE-2015-9469,CWE-79,cybercraftit,content-grabber,github,extension,PHP
15526,CVE-2015-9438,CWE-79,display-widgets_project,display-widgets,github,extension,PHP
15527,CVE-2015-9408,CWE-352,cyberseo,xpinner_lite,github,extension,PHP
15528,CVE-2015-9439,CWE-79,addthis,addthis,github,extension,PHP
15529,CVE-2015-9430,CWE-79,crazy_bone_project,crazy_bone,github,extension,PHP
15530,CVE-2015-9433,CWE-352,wp_social_bookmarking_light_project,wp_social_bookmarking_light,github,extension,PHP
15531,CVE-2015-9420,CWE-79,mightymess,soundcloud_is_gold,github,extension,PHP
15532,CVE-2015-9454,CWE-89,slidervilla,smooth_slider,github,extension,PHP
15533,CVE-2015-9410,CWE-79,blubrry,powerpress,github,extension,PHP
15534,CVE-2015-9428,CWE-352,wplegalpages,wp_legal_pages,github,extension,PHP
15535,CVE-2015-9447,CWE-352,unitegallery,unite_gallery_lite,github,extension,JavaScript
15536,CVE-2015-9453,CWE-79,k-78,broken_link_manager,github,extension,JavaScript
15537,CVE-2015-9451,CWE-89,sizmic,plugmatter_optin_feature_box,github,extension,JavaScript
15538,CVE-2015-9429,CWE-352,yithemes,yith_maintenance_mode,github,extension,PHP
15539,CVE-2015-9494,CWE-79,indieweb_post_kinds_project,indieweb_post_kinds,github,extension,PHP
15540,CVE-2015-9442,CWE-352,avenirsoft,directdownload,github,extension,PHP
15541,CVE-2015-9495,CWE-79,syndication_links_project,syndication_links,github,extension,PHP
15542,CVE-2015-9421,CWE-352,olevmedia,olevmedia_shortcodes,github,extension,PHP
15543,CVE-2015-9445,CWE-352,unitegallery,unite_gallery_lite,github,extension,JavaScript
15544,CVE-2015-9402,CWE-434,usersultra,users_ultra_membership,github,extension,PHP
15545,CVE-2015-9423,CWE-79,simplysymphony,plugnedit,github,extension,HTML
15546,CVE-2015-9435,CWE-338,dash10,oauth_server,github,extension,PHP
15547,CVE-2015-9424,CWE-352,doc4design,multicons,github,extension,PHP
15548,CVE-2015-9434,CWE-352,kiwi-logo-carousel_project,kiwi-logo-carousel,github,extension,JavaScript
15549,CVE-2015-9497,CWE-352,ad_inserter_project,ad_inserter,github,extension,PHP
15550,CVE-2015-9463,CWE-22,s3bubble,s3bubble-amazon-s3-audio-streaming,github,extension,JavaScript
15551,CVE-2015-9413,CWE-352,eshop_project,eshop,github,extension,PHP
15552,CVE-2015-9449,CWE-89,efficientscripts,microblog_poster,github,extension,PHP
15553,CVE-2015-3309,CWE-22,etherpad,etherpad,github,web_app,TypeScript
15554,CVE-2015-4179,CWE-352,codestyling_localization_project,codestyling_localization,github,extension,PHP
15555,CVE-2015-4117,CWE-78,vestacp,control_panel,github,utility,PHP
15556,CVE-2015-6544,CWE-79,combodo,itop,github,web_app,PHP
15557,CVE-2015-6591,CWE-22,freereprintables,articlefr,github,web_app,PHP
15558,CVE-2015-6815,CWE-835,redhat,openstack,github,library,Python
15559,CVE-2015-8094,CWE-601,cloudera,hue,github,utility,JavaScript
15560,CVE-2015-8033,CWE-521,textpattern,textpattern,github,web_app,PHP
15561,CVE-2015-9330,CWE-89,soflyy,wp_all_import,github,extension,PHP
15562,CVE-2015-9340,CWE-434,iptanus,wordpress_file_upload,github,extension,PHP
15563,CVE-2015-9301,CWE-89,w3eden,live_forms,github,extension,PHP
15564,CVE-2015-9323,CWE-89,duckdev,404_to_301,github,extension,PHP
15565,CVE-2015-9383,CWE-125,freetype,freetype,github,framework,C
15566,CVE-2015-9344,CWE-89,perafox,link_log,github,extension,PHP
15567,CVE-2015-9353,CWE-89,tri,gigpress,github,extension,PHP
15568,CVE-2015-9396,CWE-79,attosoft,auto_thickbox_plus,github,extension,PHP
15569,CVE-2015-9355,CWE-79,simbahosting,two-factor-authentication,github,extension,JavaScript
15570,CVE-2015-9349,CWE-79,cksource,ckeditor,github,extension,JavaScript
15571,CVE-2015-9341,CWE-434,iptanus,wordpress_file_upload,github,extension,PHP
15572,CVE-2015-9327,CWE-79,flickr_justified_gallery_project,flickr_justified_gallery,github,extension,PHP
15573,CVE-2015-9304,CWE-79,ultimatemember,ultimate_member,github,extension,PHP
15574,CVE-2015-9352,CWE-89,wp-polls_project,wp-polls,github,extension,PHP
15575,CVE-2015-9334,CWE-89,email-newsletter_project,email-newsletter,github,extension,PHP
15576,CVE-2015-9350,CWE-79,slickremix,feed_them_social,github,extension,PHP
15577,CVE-2015-9313,CWE-89,newstatpress_project,newstatpress,github,extension,PHP
15578,CVE-2015-9339,CWE-434,iptanus,wordpress_file_upload,github,extension,PHP
15579,CVE-2015-9317,CWE-79,getawesomesupport,awesome_support,github,extension,PHP
15580,CVE-2015-9354,CWE-79,tri.be,gigpress,github,framework,PHP
15581,CVE-2015-9315,CWE-89,newstatpress_project,newstatpress,github,extension,PHP
15582,CVE-2015-9399,CWE-89,trivetechnology,wp-stats-dashboard,github,extension,PHP
15583,CVE-2015-9312,CWE-79,newstatpress_project,newstatpress,github,extension,PHP
15584,CVE-2015-9302,CWE-79,simple_fields_project,simple_fields,github,extension,PHP
15585,CVE-2015-9329,CWE-79,soflyy,wp_all_import,github,extension,PHP
15586,CVE-2015-9361,CWE-79,never5,related_posts,github,extension,PHP
15587,CVE-2015-9385,CWE-79,bestwebsoft,quotes_and_tips,github,extension,PHP
15588,CVE-2015-9397,CWE-79,webmaster-source,gocodes,github,extension,PHP
15589,CVE-2015-9346,CWE-79,codepeople,polls_cp,github,extension,PHP
15590,CVE-2015-9326,CWE-89,wpbusinessintelligence,wp_business_intelligence,github,extension,JavaScript
15591,CVE-2015-9395,CWE-89,usersultra,users_ultra_membership,github,extension,PHP
15592,CVE-2015-9357,CWE-79,automattic,akismet,github,extension,PHP
15593,CVE-2015-9342,CWE-79,impress,wp_rollback,github,extension,PHP
15594,CVE-2015-9335,CWE-89,bestwebsoft,limit_attempts,github,extension,PHP
15595,CVE-2015-9333,CWE-89,cformsii_project,cformsii,github,extension,PHP
15596,CVE-2015-9325,CWE-89,bestwebsoft,visitors_online,github,extension,PHP
15597,CVE-2015-9358,CWE-79,feedwordpress_project,feedwordpress,github,extension,PHP
15598,CVE-2015-9303,CWE-79,simplesharebuttons,simple_share_buttons_adder,github,extension,PHP
15599,CVE-2015-9320,CWE-79,optiontree_project,optiontree,github,extension,PHP
15600,CVE-2015-9384,CWE-79,bestwebsoft,relevant,github,extension,PHP
15601,CVE-2015-9356,CWE-79,wp-vipergb_project,wp-vipergb,github,extension,PHP
15602,CVE-2015-9328,CWE-79,cozmoslabs,profile_builder,github,extension,PHP
15603,CVE-2015-9381,CWE-125,freetype,freetype,github,framework,C
15604,CVE-2015-9338,CWE-434,iptanus,wordpress_file_upload,github,extension,PHP
15605,CVE-2015-9392,CWE-79,usersultra,users_ultra_membership,github,extension,PHP
15606,CVE-2015-9316,CWE-89,wpfastestcache,wp_fastest_cache,github,extension,PHP
15607,CVE-2015-9382,CWE-125,freetype,freetype,github,framework,C
15608,CVE-2015-9322,CWE-352,erident_custom_login_and_dashboard_project,erident_custom_login_and_dashboard,github,extension,PHP
15609,CVE-2015-9321,CWE-79,wpmadeeasy,shortcode_factory,github,framework,PHP
15610,CVE-2015-9324,CWE-89,awesomemotive,easy_digital_downloads,github,extension,PHP
